FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom;geo_point_2d
25;4647173;25-139450;00;(Yuri Taira);Shine Canada;Issued;2024-12-28T15:05:04-08:00;2025-12-31;Consulting and Management Services;;601;Unit;2181;W 38TH AV;Vancouver;BC;CA;V6M 1R8;Arbutus-Ridge;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.15792669952, 49.2376402944942], ""type"": ""Point""}";49.2376402944942, -123.15792669952
25;4647182;25-139459;00;Gobinder Gill Diversity Training Inc;;Issued;2024-12-26T10:54:50-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647209;25-139486;00;Multintel Education & Publishing Ltd;Multintel Education;Issued;2024-12-31T19:39:07-08:00;2025-12-31;Consulting and Management Services;;205;Unit;2052;W 41ST AV;Vancouver;BC;CA;V6M 1Y8;Kerrisdale;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.153799508839, 49.2342458465492], ""type"": ""Point""}";49.2342458465492, -123.153799508839
25;4647216;25-139493;00;Turner & Townsend Canada Inc.;Turner & Townsend;Issued;2024-12-16T09:42:57-08:00;2025-12-31;Consulting and Management Services;;2060;Unit;555;W HASTINGS ST;Vancouver;BC;CA;V6B 4N6;Downtown;30.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.111888756655, 49.2846829470474], ""type"": ""Point""}";49.2846829470474, -123.111888756655
25;4647228;25-139505;00;Eric A Mazzi (Eric Mazzi);Mazzi Consulting Services;Issued;2024-12-31T21:33:45-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Dunbar-Southlands;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647231;25-139508;00;Sheung Man Lois Pedley (Sheung Pedley);;Issued;2024-12-02T10:13:03-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647266;25-139543;00;Lucas Ludovico Mattiello (Lucas Mattiello);Level Up Living;Issued;2024-12-10T12:55:39-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647284;25-139561;00;Jasper A Anson (Jasper Anson);NovaCurrent Public Relations;Issued;2024-12-24T12:27:49-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647288;25-139565;00;Dominic Matoto Meneses (Dominic Meneses);JC Elijah Migration Group & Associates;Issued;2024-12-12T11:09:08-08:00;2025-12-31;Consulting and Management Services;;300;Unit;3665;KINGSWAY;Vancouver;BC;CA;V5R 5W2;Renfrew-Collingwood;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.02419552672, 49.2326670344327], ""type"": ""Point""}";49.2326670344327, -123.02419552672
25;4647296;25-139573;00;Optima Risk Consulting Ltd;;Issued;2024-12-03T14:01:30-08:00;2025-12-31;Consulting and Management Services;;1215;Unit;650;W GEORGIA ST;Vancouver;BC;CA;V6B 4N9;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.117897724969, 49.2818316993831], ""type"": ""Point""}";49.2818316993831, -123.117897724969
25;4647315;25-139592;00;Aureola Trading Ltd;;Issued;2024-12-09T08:11:46-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Victoria-Fraserview;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647335;25-139612;00;Amy Jane Stanley (Amy Stanley);Leading Light Executive Coaching;Issued;2024-12-08T08:21:38-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647348;25-139625;00;Classmethod Canada Inc;;Issued;2024-12-27T16:06:08-08:00;2025-12-31;Consulting and Management Services;;1600;Unit;555;BURRARD ST;Vancouver;BC;CA;V7X 1M8;Downtown;6.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.118959746657, 49.2865570713147], ""type"": ""Point""}";49.2865570713147, -123.118959746657
25;4647367;25-139644;00;Femme Sauvage Collective Inc;;Issued;2024-12-05T12:29:24-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647374;25-139651;00;Strategic Income Security Services (N) Ltd;;Issued;2024-12-11T15:16:48-08:00;2025-12-31;Consulting and Management Services;;M2;Unit;601;W BROADWAY;Vancouver;BC;CA;V5Z 4C2;Fairview;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}";49.2635657969344, -123.118596122757
25;4647379;25-139656;00;Altron Engineering Inc;;Issued;2024-12-28T11:43:59-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Killarney;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647384;25-139661;00;WCC Crane Solutions Inc;;Issued;2024-12-21T10:37:41-08:00;2025-12-31;Consulting and Management Services;;;;1496;W 72ND AV;Vancouver;BC;CA;V6P 3C8;Marpole;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.140246281014, 49.2056285143967], ""type"": ""Point""}";49.2056285143967, -123.140246281014
25;4647398;25-139675;00;Evergreen Quantity Surveyors Inc;Cost Consulting Services;Issued;2024-12-21T14:04:13-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Marpole;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647399;25-139676;00;Preview Art Media Inc;;Issued;2024-12-05T00:10:27-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West Point Grey;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647439;25-139716;00;Cody Akira Belton (Cody Belton);Akira Living;Issued;2024-12-31T15:45:36-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Shaughnessy;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647441;25-139718;00;Sunbridge International Project Development Inc;;Issued;2024-12-25T13:36:37-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Killarney;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647451;25-139728;00;ES Trading & Research Ltd;;Issued;2024-12-27T18:32:47-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Arbutus-Ridge;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647453;25-139730;00;Dyslexia Bright Solutions (Canada) Inc;;Issued;2024-12-20T16:46:05-08:00;2025-12-31;Consulting and Management Services;;800;Unit;1199;W HASTINGS ST;Vancouver;BC;CA;V6E 3T5;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122218569777, 49.2889218016672], ""type"": ""Point""}";49.2889218016672, -123.122218569777
25;4647455;25-139732;00;SSA Recruitment Ltd;SSA Group;Issued;2024-12-02T13:36:10-08:00;2025-12-31;Consulting and Management Services;;110;Unit;1228;HOMER ST;Vancouver;BC;CA;V6B 2Y5;Downtown;4.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.123540781819, 49.2747059810324], ""type"": ""Point""}";49.2747059810324, -123.123540781819
25;4647482;25-139759;00;One-Eighty Consulting Group Inc;;Issued;2024-12-06T15:55:14-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1168;HAMILTON ST;Vancouver;BC;CA;V6B 2S2;Downtown;16.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.121996984635, 49.2750076198637], ""type"": ""Point""}";49.2750076198637, -123.121996984635
25;4647500;25-139777;00;UNA Network Solutions Inc;;Issued;2024-12-04T15:50:34-08:00;2025-12-31;Consulting and Management Services;;500;Unit;666;BURRARD ST;Vancouver;BC;CA;V6C 2X8;Downtown;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.119358394194, 49.2850670237956], ""type"": ""Point""}";49.2850670237956, -123.119358394194
25;4647506;25-139783;00;(Hui Chen);H&C Int'l Consultant Co;Issued;2024-12-30T23:01:59-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Arbutus-Ridge;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647522;25-139799;00;1160903 BC Ltd;;Issued;2024-12-30T08:10:06-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;UBC;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647533;25-139810;00;Dale R Cameron (Dale Cameron);West Coast Chemistry Services;Issued;2024-12-24T15:21:25-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Killarney;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647541;25-139818;00;Tiny Talkers Autism Services Inc;;Issued;2024-12-17T10:55:34-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647558;25-139835;00;Surya Energy Consulting Inc;Surya Energy Consulting;Issued;2024-12-02T20:19:13-08:00;2025-12-31;Consulting and Management Services;;300;Unit;420;W HASTINGS ST;Vancouver;BC;CA;V6B 1L1;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.111684741885, 49.2834962131883], ""type"": ""Point""}";49.2834962131883, -123.111684741885
25;4647560;25-139837;00;Strata Geodata Services Ltd;Strata GeoData Services;Issued;2024-12-12T12:10:54-08:00;2025-12-31;Consulting and Management Services;;330;Unit;470;GRANVILLE ST;Vancouver;BC;CA;V6C 1V5;Downtown;14.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.114441013341, 49.2847316480809], ""type"": ""Point""}";49.2847316480809, -123.114441013341
25;4647583;25-139860;00;The Laurel Hill Advisory Group Company;;Issued;2024-12-09T10:12:37-08:00;2025-12-31;Consulting and Management Services;;710;Unit;580;HORNBY ST;Vancouver;BC;CA;V6C 3B6;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.11754746904, 49.2850842079267], ""type"": ""Point""}";49.2850842079267, -123.11754746904
25;4647603;25-139880;00;5G Continuous Improvement Connection Corp;;Issued;2024-12-22T22:16:47-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647668;25-139945;00;Complex Projects Consulting Inc;;Issued;2024-12-23T12:42:48-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Hastings-Sunrise;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647680;25-139957;00;Wily Knight Productions Inc;;Issued;2024-12-30T12:05:31-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647688;25-139965;00;(Ali Goharjoo);Boostertek Online Co;Issued;2024-12-19T19:24:16-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647695;25-139972;00;Naz Learning Center Ltd;;Issued;2024-12-09T16:20:04-08:00;2025-12-31;Consulting and Management Services;;;;6428;Main St;Vancouver;BC;CA;V5W 2V4;Sunset;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.101212583634, 49.2263238623763], ""type"": ""Point""}";49.2263238623763, -123.101212583634
25;4647707;25-139984;00;SFPM Consulting Inc;;Inactive;2024-12-20T09:29:24-08:00;2025-12-31;Consulting and Management Services;;210;Unit;128;W HASTINGS ST;Vancouver;BC;CA;V6B 1G8;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.108413374474, 49.2819153321785], ""type"": ""Point""}";49.2819153321785, -123.108413374474
25;4647723;25-140000;00;Bjarne Tokerud Bookseller Inc;;Issued;2024-12-19T13:36:09-08:00;2025-12-31;Consulting and Management Services;;512;Unit;470;GRANVILLE ST;Vancouver;BC;CA;V6C 1V5;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.114441013341, 49.2847316480809], ""type"": ""Point""}";49.2847316480809, -123.114441013341
25;4647731;25-140008;00;(Alix Wadeson);Alix Wadeson Consulting;Issued;2024-12-16T14:06:18-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647799;25-140076;00;Tiffany F Hilman (Tiffany Hilman);Tiffany Hilman Consulting;Issued;2024-12-02T10:33:50-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647805;25-140082;00;(Gongjin Chen);;Issued;2024-12-23T09:51:44-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647818;25-140095;00;Fintools Software Ltd;;Issued;2024-12-02T11:12:24-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647851;25-140128;00;Deanne M Brunelle (Deanne Brunelle);;Issued;2024-12-16T11:53:14-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647869;25-140146;00;YVR Aesthetic Training And Study Centre Inc;;Issued;2024-12-17T17:43:54-08:00;2025-12-31;Consulting and Management Services;;517;Unit;750;W BROADWAY;Vancouver;BC;CA;V5Z 1H2;Fairview;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.121054317485, 49.2630145309513], ""type"": ""Point""}";49.2630145309513, -123.121054317485
25;4647873;25-140150;00;Margo C Metcalfe (Margo Metcalfe);;Issued;2024-12-23T10:00:28-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647878;25-140155;00;Jones Consulting Inc;Jones Consulting;Issued;2024-12-04T16:30:17-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;768.0;2025-03-02T00:09:35-08:00;;
25;4647888;25-140165;00;(Lindsay Farrell);Skoden Consulting;Gone Out of Business;2024-12-27T10:29:57-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647928;25-140205;00;Channelshift Media Inc;;Issued;2024-12-01T11:29:11-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647941;25-140218;00;Twinway GLobal Immigration Consulting Inc;;Issued;2024-12-29T21:18:11-08:00;2025-12-31;Consulting and Management Services;;250;Unit;997;SEYMOUR ST;Vancouver;BC;CA;V6B 3M`;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122056018925, 49.2789639460617], ""type"": ""Point""}";49.2789639460617, -123.122056018925
25;4647950;25-140227;00;Orcarecon Inc;;Issued;2024-12-24T17:34:36-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647961;25-140238;00;Emilie C Thomas;;Issued;2024-12-31T16:19:35-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kerrisdale;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4647976;25-140253;00;(Aleksandar Cecur );Archedom Systems;Issued;2024-12-31T05:51:07-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648001;25-140278;00;(Brittni Arthur);Snap Consulting;Issued;2024-12-20T09:54:10-08:00;2025-12-31;Consulting and Management Services;;300;Unit;420;W HASTINGS ST;Vancouver;BC;CA;V6B 1L1;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.111684741885, 49.2834962131883], ""type"": ""Point""}";49.2834962131883, -123.111684741885
25;4648031;25-140308;00;Ujia International Educational Consultant Inc;Ujia Education;Issued;2024-12-19T14:07:27-08:00;2025-12-31;Consulting and Management Services;;;;4329;W 10TH AV;Vancouver;BC;CA;V6R 2H6;West Point Grey;3.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.203847253166, 49.2640039135441], ""type"": ""Point""}";49.2640039135441, -123.203847253166
25;4648086;25-140363;00;Sheila E Clark (Sheila Clark);;Issued;2024-12-03T20:03:26-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Dunbar-Southlands;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648093;25-140370;00;Argentech Immigration Corp;Argentech Immigration;Issued;2024-12-04T05:25:11-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648098;25-140375;00;Social Mission Canada Inc;;Issued;2024-12-20T12:37:56-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648125;25-140402;00;Krystyne A Payne-McDonald  (Krystyne  Payne-McDonald);Th Co:Lab Collective;Issued;2024-12-30T20:48:36-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648158;25-140435;00;(Keri Tessier);;Issued;2024-12-02T19:36:19-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648187;25-140464;00;RMX Immigration Consulting Ltd;;Issued;2024-12-29T10:35:51-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648211;25-140488;00;(Jieun Kim);;Issued;2024-12-31T12:15:33-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648218;25-140495;00;Vancouver Air Monitoring Safety Consulting Inc;;Issued;2024-12-16T13:18:12-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648226;25-140503;00;Janey & Co Consulting Corp;;Issued;2024-12-12T12:34:58-08:00;2025-12-31;Consulting and Management Services;;305;Unit;2309;W 41ST AV;Vancouver;BC;CA;V6M 2A3;Arbutus-Ridge;5.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.160085930746, 49.2349276019615], ""type"": ""Point""}";49.2349276019615, -123.160085930746
25;4648230;25-140507;00;(Patric Farah);Farconsult Canada;Issued;2024-12-04T11:42:25-08:00;2025-12-31;Consulting and Management Services;;250;Unit;997;SEYMOUR ST;Vancouver;BC;CA;V6B 3M1;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122056018925, 49.2789639460617], ""type"": ""Point""}";49.2789639460617, -123.122056018925
25;4648232;25-140509;00;PILOTBOAT CONSULTING INC;;Issued;2024-12-16T18:53:31-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648233;25-140510;00;(Lorne Prupas);Ivry Consulting Services;Issued;2024-12-06T12:31:29-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Killarney;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648236;25-140513;00;YIN'S IMMIGRATION CONSULTING LTD;;Issued;2024-12-16T12:55:55-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648242;25-140519;00;(Frederique Niel);Ma Business Coach;Issued;2024-12-16T12:23:01-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648248;25-140525;00;CARBON WISE CONSULTING INC.;;Inactive;2024-12-30T08:21:55-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;West End;3.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648264;25-140541;00;(Karolina Nachel);Global Security Consulting;Issued;2024-12-20T15:50:57-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648272;25-140549;00;(Jessica Rodwell);Jecca | Embodied Intimacy;Issued;2024-12-08T18:52:47-08:00;2025-12-31;Consulting and Management Services;;300;Unit;1090;HOMER STREET;Vancouver;BC;;V6B 2W9;Downtown;1.0;557.0;2025-03-02T00:09:35-08:00;;
25;4648284;25-140561;00;BONSAI SYSTEMS INC.;Bonsai Micro;Issued;2024-12-18T11:13:01-08:00;2025-12-31;Consulting and Management Services;;840;Unit;475;W GEORGIA STREET;Vancouver;BC;;V6B 4M9;Downtown;12.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646653;25-138930;00;Xerowaste Solutions Inc;;Issued;2024-12-31T14:30:03-08:00;2025-12-31;Consulting and Management Services;;1704;Unit;1225;RICHARDS ST;Vancouver;BC;CA;V6B 1E6;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.124937051037, 49.2757934912451], ""type"": ""Point""}";49.2757934912451, -123.124937051037
25;4646655;25-138932;00;Resource Design Inc;;Issued;2024-12-06T11:58:50-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;West End;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646670;25-138947;00;Geominex Consultants Inc;;Issued;2024-12-19T12:59:22-08:00;2025-12-31;Consulting and Management Services;;1411;Unit;409;GRANVILLE ST;Vancouver;BC;CA;V6C 1T2;Downtown;7.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.114569797322, 49.2853593925229], ""type"": ""Point""}";49.2853593925229, -123.114569797322
25;4646686;25-138963;00;(Cynthia Durance);Precision Identification;Issued;2024-12-29T14:49:32-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Kitsilano;0.0;265.0;2025-03-02T00:09:35-08:00;;
25;4646690;25-138967;00;(Brigitte Detschelt);GSSC;Issued;2024-12-29T18:59:03-08:00;2025-12-31;Consulting and Management Services;;305;Unit;525;Seymour;Vancouver;BC;CA;V6B 3H7;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648345;25-140622;00;COMOSUN ENTERPRISE CORPORATION;;Issued;2024-12-05T16:24:29-08:00;2025-12-31;Consulting and Management Services;;250;Unit;997;SEYMOUR ST;Vancouver;BC;;V6B 3M1;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.122056018925, 49.2789639460617], ""type"": ""Point""}";49.2789639460617, -123.122056018925
25;4648361;25-140638;00;LILU EXPERIENCES INC.;Lilu Experiences;Issued;2024-12-11T20:59:09-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Mount Pleasant;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648425;25-140702;00;(Monica Murguia Garcia);MMG Immigration Consulting;Issued;2024-12-10T11:52:52-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Downtown;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648433;25-140710;00;Notch HR Consulting Inc;;Issued;2024-12-01T15:54:52-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;CA;;Mount Pleasant;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648437;25-140714;00;PRAGILIS SOLUTIONS INC.;;Inactive;2024-12-13T12:08:20-08:00;2025-12-31;Consulting and Management Services;;400;Unit;410;W GEORGIA ST;Vancouver;BC;;V6B 1Z3;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.115881581318, 49.2805115734956], ""type"": ""Point""}";49.2805115734956, -123.115881581318
25;4648451;25-140728;00;KENSOFT CONSULTING LTD.;;Issued;2024-12-08T18:10:02-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Shaughnessy;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648452;25-140729;00;(Rebecca Visser);Crescent Coaching;Issued;2024-12-13T11:10:05-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Riley Park;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648454;25-140731;00;Hui Fen Yang (Hui Yang);Image Charisma;Issued;2024-12-06T10:47:32-08:00;2025-12-31;Consulting and Management Services;;218;Unit;5729;WEST BOULEVARD;Vancouver;BC;CA;V6M 3W8;Kerrisdale;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.156006486976, 49.2342611476], ""type"": ""Point""}";49.2342611476, -123.156006486976
25;4648477;25-140754;00;Sandra C Millan (Sandra Millan);HeartMath Coaching;Issued;2024-12-12T18:46:01-08:00;2025-12-31;Consulting and Management Services;;210;Unit;2760;W BROADWAY;Vancouver;BC;CA;V6K 4M2;Kitsilano;0.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.167521679629, 49.2637884778998], ""type"": ""Point""}";49.2637884778998, -123.167521679629
25;4648483;25-140760;00;CAPSTONE 72 PROPERTIES LIMITED;;Issued;2024-12-09T15:49:29-08:00;2025-12-31;Consulting and Management Services;;510;Unit;580;HORNBY STREET;Vancouver;BC;;V3Z 0T3;Downtown;2.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648485;25-140762;00;LI AND ASSOCIATES TRADEMARK SERVICES LTD;Intellectual Property Agency & International Investment & Trading Consultation;Issued;2024-12-04T14:15:29-08:00;2025-12-31;Consulting and Management Services;;402;Unit;1055;W BROADWAY;Vancouver;BC;CA;V6H 1E2;Fairview;1.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.127803379894, 49.2637106519185], ""type"": ""Point""}";49.2637106519185, -123.127803379894
25;4648527;25-140804;00;(Bruce Horth);;Issued;2024-12-17T21:06:29-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648541;25-140818;00;PERENNIAL CONSULTING INC.;;Issued;2024-12-30T08:13:53-08:00;2025-12-31;Consulting and Management Services;;;;;;Vancouver;BC;;;Arbutus-Ridge;1.0;265.0;2025-03-02T00:09:35-08:00;;
25;4648555;25-140832;00;Lloyd's Register Canada Limited;;Issued;2024-12-10T17:27:24-08:00;2025-12-31;Consulting and Management Services;;2400;Unit;1055;W GEORGIA ST;Vancouver;BC;CA;V6E 4A6;Downtown;11.0;265.0;2025-03-02T00:09:35-08:00;"{""coordinates"": [-123.121463646921, 49.2852447964792], ""type"": ""Point""}";49.2852447964792, -123.121463646921
